baseinfo#38,research1#研究报告,research#再签30亿智慧城市协议、大幅增厚订单储备
baseinfo#38,research1#研究报告,research#收购协同效应明显，轨交迎来景气高峰期
baseinfo#38,research1#研究报告,research#与重庆南岸政府签订合作框架点评：树立医疗健康样板，参...
baseinfo#38,research1#研究报告,research#全面布局智慧城市业绩保持快速增长
baseinfo#38,research1#研究报告,research#签订贵阳观山湖30亿元项目，承接大项目能力获验证
baseinfo#38,research1#研究报告,research#智慧城市框架协议开启落地大幕
baseinfo#38,research1#研究报告,research#智慧城市再下一城，行业整合能力渐显
baseinfo#38,research1#研究报告,research#智慧城市订单落地加速，银江全国化布局趋势确立
baseinfo#38,research1#研究报告,research#运营模式推陈出新，垂直领域布局深化
baseinfo#38,research1#研究报告,research#智慧城市的集大成者
baseinfo#38,research1#研究报告,research#分享智慧城市盛宴，进入业绩兑现期
baseinfo#38,research1#研究报告,research#传统业务进度趋缓，外延并购可期
baseinfo#38,research1#研究报告,research#定增项目将加快已有项目落地速度，增强拿单能力
baseinfo#38,research1#研究报告,research#业绩增长有保障，业务转型有看点
baseinfo#38,research1#研究报告,research#业绩符合预期，2014年高增长可期
baseinfo#38,research1#研究报告,research#内生增长加外延式并购，助推公司业绩大幅增长
baseinfo#38,research1#研究报告,research#亚太安讯未来业绩有望好于市场预期
baseinfo#38,research1#研究报告,research#签订30亿智慧城市大单，银江智慧城市业务“盛宴”开席
baseinfo#38,research1#研究报告,research#全产品线智慧城市龙头价值重估
baseinfo#38,research1#研究报告,research#业绩高速增长，运营转型提升估值水平
baseinfo#38,research1#研究报告,research#业绩符合预期，估值处于板块低端
baseinfo#38,research1#研究报告,research#预计14年新增订单再增30%，30亿“智慧观山湖”彰显实力
baseinfo#38,research1#研究报告,research#居家养老、分级诊疗东风至，就位社区医养大宴
baseinfo#38,research1#研究报告,research#签下智慧观山湖大单，智慧城市维持高景气度
baseinfo#38,research1#研究报告,research#收购亚太安讯，打造全产业链服务提供商
baseinfo#38,research1#研究报告,research#智慧医疗龙头崛起
baseinfo#38,research1#研究报告,research#股份增发获批，压制股价因素消除
baseinfo#38,research1#研究报告,research#“内生+外延”打造“互联网+智慧城市”产业生态圈
baseinfo#38,research1#研究报告,research#再签16亿“智城”框架协议，上半年预增30%~50%
baseinfo#38,research1#研究报告,research#业绩略超预期，实现营收与利润同步增长
baseinfo#38,research1#研究报告,research#设立美国华人网络医院，抢占高端医疗资源入口
baseinfo#38,research1#研究报告,research#“洼地”效应持续发酵，继续推荐
baseinfo#38,research1#研究报告,research#交通信息流标准实施，智慧交通业务受益明显
baseinfo#38,research1#研究报告,research#毛利率触底回升，现金流首度转正
baseinfo#38,research1#研究报告,research#重视项目盈利性，在手订单充足
baseinfo#38,research1#研究报告,research#2013年报&2014年一季报点评：业绩快速增长基本符合预期
baseinfo#38,research1#研究报告,research#时势造英雄，费用控制仍是关键点
baseinfo#38,research1#研究报告,research#订单快速增长，发展质、量并重
